,gvkey,debt_at,debt_ebitda,debt_assets,cash_debt,year
75010,14466,0.188,1.5119999999999998,0.591,0.15,2007
75019,14466,0.23,2.178,0.61,0.10099999999999999,2008
75031,14470,0.6509999999999999,5.218,0.868,0.07,2006
75040,14470,0.617,4.533,0.843,0.092,2007
75052,14477,0.41200000000000003,2.528,0.693,0.162,2006
75064,14477,0.408,2.332,0.69,0.18,2007
75076,14477,0.42,2.312,0.7,0.17300000000000001,2008
75088,14477,0.414,2.5540000000000003,0.6890000000000001,0.183,2009
75100,14477,0.425,2.7760000000000002,0.695,0.162,2010
75112,14477,0.423,2.698,0.6990000000000001,0.153,2011
75124,14477,0.434,2.891,0.7140000000000001,0.153,2012
75136,14477,0.428,2.838,0.7070000000000001,0.14,2013
75148,14477,0.452,2.803,0.733,0.14800000000000002,2014
75160,14477,0.44299999999999995,2.591,0.7340000000000001,0.15,2015
75172,14489,0.03,0.174,0.851,0.255,2006
75184,14489,0.026000000000000002,0.163,0.792,0.188,2007
75196,14489,0.059000000000000004,0.373,0.871,0.166,2008
75208,14489,0.10300000000000001,0.853,0.84,0.085,2009
75220,14489,0.141,1.158,0.8270000000000001,0.139,2010
75232,14489,0.183,1.272,0.7959999999999999,0.129,2011
75244,14489,0.201,1.8980000000000001,0.785,0.155,2012
75253,14489,0.175,2.265,0.769,0.08900000000000001,2013
75265,14503,0.011000000000000001,0.048,0.499,0.217,2006
75277,14503,0.004,0.027000000000000003,0.444,0.456,2007
75289,14503,0.0,0.0,0.598,0.138,2008
75301,14503,0.09699999999999999,-2.937,0.86,0.003,2009
75313,14503,0.040999999999999995,-0.584,0.596,-0.099,2010
75325,14503,0.16699999999999998,-2.7569999999999997,0.6709999999999999,-0.16899999999999998,2011
75330,14503,0.16399999999999998,-2.593,0.638,-0.16899999999999998,2012
75342,14535,0.22699999999999998,1.288,0.42700000000000005,0.27,2006
75354,14535,0.177,0.9620000000000001,0.359,0.33799999999999997,2007
75366,14535,0.126,0.662,0.34,0.42100000000000004,2008
75378,14535,0.055999999999999994,0.644,0.478,0.626,2009
75390,14535,0.046,0.626,0.379,0.223,2010
75402,14535,0.0,0.004,0.27699999999999997,0.302,2011
75414,14535,0.213,2.039,0.467,0.033,2012
75426,14535,0.191,1.964,0.467,0.35200000000000004,2013
75438,14535,0.207,3.4610000000000003,0.441,0.08,2014
75450,14535,0.222,3.423,0.47600000000000003,0.19899999999999998,2015
75462,14555,0.335,0.703,0.6629999999999999,0.41700000000000004,2006
75474,14555,0.18899999999999997,0.38,0.485,0.486,2007
75486,14555,0.43799999999999994,0.15,0.627,0.917,2008
75498,14555,0.49200000000000005,2.438,0.6729999999999999,0.195,2009
75510,14555,0.405,1.964,0.574,0.20800000000000002,2010
75521,14555,0.345,1.671,0.496,0.221,2011
75533,14590,0.203,0.332,0.5710000000000001,0.446,2006
75545,14590,0.242,1.083,0.5429999999999999,0.6829999999999999,2007
75557,14590,0.17600000000000002,0.853,0.499,0.294,2008
75569,14590,0.292,-1.111,0.6509999999999999,0.207,2009
75581,14590,0.205,0.579,0.546,0.289,2010
75593,14590,0.135,0.342,0.46399999999999997,0.423,2011
75605,14590,0.106,0.503,0.41100000000000003,0.49,2012
75617,14590,0.275,1.932,0.5429999999999999,0.267,2013
75629,14590,0.32,2.218,0.588,0.16399999999999998,2014
75641,14590,0.369,-2.533,0.6409999999999999,0.158,2015
75653,14624,0.099,0.593,0.581,0.18899999999999997,2006
75665,14624,0.09300000000000001,0.632,0.586,0.21,2007
75677,14624,0.11699999999999999,2.079,0.562,0.099,2008
75689,14624,0.151,7.944,0.7340000000000001,0.12,2009
75701,14624,0.155,3.035,0.76,0.079,2010
75713,14624,0.165,2.6519999999999997,0.7559999999999999,0.057999999999999996,2011
75725,14624,0.166,2.211,0.726,0.063,2012
75737,14624,0.162,2.167,0.737,0.061,2013
75749,14624,0.221,3.216,0.726,-0.02,2014
75761,14624,0.235,2.218,0.7559999999999999,0.03,2015
75767,14633,0.381,0.888,0.632,0.47600000000000003,2006
75779,14650,0.002,0.02,0.6509999999999999,0.19899999999999998,2006
75791,14650,0.003,0.02,0.667,0.19,2007
75803,14650,0.062,0.379,0.713,0.253,2008
75815,14650,0.087,0.457,0.7020000000000001,0.21899999999999997,2009
75827,14650,0.091,0.515,0.6559999999999999,0.231,2010
75839,14650,0.08199999999999999,0.46,0.63,0.271,2011
75851,14650,0.159,1.0170000000000001,0.6920000000000001,0.23399999999999999,2012
75859,14650,0.264,1.703,0.7959999999999999,0.196,2013
75871,14790,0.282,1.166,0.562,0.065,2006
75883,14790,0.33899999999999997,-4.64,0.555,-0.019,2007
75895,14790,0.456,-3.137,0.568,-0.02,2008
75907,14790,0.495,-3.346,0.611,0.25,2009
75919,14790,0.486,-130.31,0.604,0.243,2010
75931,14790,0.494,34.598,0.594,0.045,2011
75943,14790,0.49,19.195,0.599,-0.10099999999999999,2012
75955,14790,0.46,5.318,0.578,-0.25,2013
75967,14790,0.429,4.434,0.546,-0.07400000000000001,2014
75979,14790,0.377,4.745,0.535,-0.175,2015
75991,14793,0.33799999999999997,2.517,0.596,0.136,2006
76003,14793,0.37200000000000005,3.194,0.5920000000000001,0.158,2007
76015,14793,0.354,2.049,0.568,0.16,2008
76027,14793,0.36,3.5010000000000003,0.563,0.302,2009
76039,14793,0.364,2.846,0.556,0.141,2010
76051,14793,0.38,3.3810000000000002,0.609,0.265,2011
76063,14793,0.429,6.702999999999999,0.665,0.09699999999999999,2012
76075,14793,0.521,17.298,0.721,0.047,2013
76087,14793,0.5870000000000001,32.925,0.762,0.008,2014
76099,14793,0.6729999999999999,-2.855,0.8690000000000001,-0.005,2015
76111,14820,0.032,1.775,0.873,0.011000000000000001,2006
76123,14820,0.03,1.172,0.8540000000000001,0.019,2007
76135,14820,0.022000000000000002,1.871,0.8490000000000001,0.006,2008
76147,14820,0.005,-0.5870000000000001,0.8740000000000001,0.005,2009
76159,14820,0.0,0.0,0.833,0.004,2010
76171,14820,0.0,0.0,0.815,0.008,2011
76182,14820,0.0,0.0,0.794,-0.006999999999999999,2012
76194,14822,0.107,1.436,0.8079999999999999,0.152,2006
76206,14822,0.092,1.245,0.785,0.127,2007
76218,14822,0.083,2.267,0.799,0.11900000000000001,2008
76230,14822,0.087,2.484,0.804,0.11900000000000001,2009
76242,14822,0.098,2.114,0.7879999999999999,0.023,2010
76254,14822,0.10099999999999999,2.568,0.7879999999999999,0.033,2011
76266,14822,0.109,2.64,0.7829999999999999,0.046,2012
76278,14822,0.106,2.3369999999999997,0.785,0.043,2013
76290,14822,0.10800000000000001,2.229,0.785,0.051,2014
76302,14822,0.111,2.645,0.789,0.043,2015
76314,14824,0.048,0.872,0.632,0.081,2006
76326,14824,0.047,0.5920000000000001,0.623,0.059000000000000004,2007
76338,14824,0.055999999999999994,0.6829999999999999,0.6629999999999999,0.066,2008
76350,14824,0.062,1.298,0.69,0.053,2009
76362,14824,0.057999999999999996,1.266,0.67,0.054000000000000006,2010
76374,14824,0.055999999999999994,1.442,0.675,0.053,2011
76386,14824,0.057999999999999996,3.3510000000000004,0.677,0.023,2012
76398,14824,0.055,1.4169999999999998,0.665,0.057999999999999996,2013
76410,14824,0.05,1.189,0.655,0.069,2014
76422,14824,0.046,0.86,0.654,0.07200000000000001,2015
76434,14827,0.035,0.609,0.7509999999999999,0.062,2006
76442,14827,0.035,0.588,0.727,0.036000000000000004,2007
76466,14828,0.011000000000000001,0.204,0.65,0.122,2007
76478,14828,0.005,0.159,0.68,0.099,2008
76490,14828,0.017,-0.292,0.725,0.059000000000000004,2009
76502,14828,0.025,-1.48,0.718,0.052000000000000005,2010
76514,14828,0.03,6.105,0.7509999999999999,-0.024,2011
76526,14828,0.057,-6.029,0.767,-0.008,2012
76538,14828,0.035,-8.376,0.777,0.042,2013
76550,14828,0.034,0.792,0.77,0.054000000000000006,2014
76562,14828,0.055999999999999994,1.459,0.7709999999999999,-0.013999999999999999,2015
76574,14830,0.067,0.861,0.5589999999999999,0.147,2006
76582,14830,0.059000000000000004,0.7440000000000001,0.535,0.11,2007
76589,14868,0.7090000000000001,7.632999999999999,0.927,-0.009000000000000001,2013
76601,14868,0.679,21.176,0.9840000000000001,0.003,2014
76613,14868,0.723,17.4,1.082,0.037000000000000005,2015
76625,14908,0.275,2.083,0.42200000000000004,0.179,2006
76637,14908,0.248,1.556,0.446,0.251,2007
76649,14908,0.163,1.297,0.326,0.32,2008
76661,14908,0.154,1.19,0.284,0.506,2009
76673,14908,0.214,3.339,0.312,0.33299999999999996,2010
76678,14908,0.252,3.9019999999999997,0.33299999999999996,0.13699999999999998,2011
76690,14934,0.223,1.055,0.504,0.364,2006
76702,14934,0.20600000000000002,1.126,0.49,0.34,2007
76714,14934,0.152,0.606,0.455,0.342,2008
76726,14934,0.244,-0.561,0.483,0.634,2009
76738,14934,0.201,0.976,0.44299999999999995,0.336,2010
76750,14934,0.203,1.124,0.445,0.401,2011
76762,14934,0.249,2.647,0.488,0.316,2012
76774,14934,0.266,4.177,0.507,0.225,2013
76786,14934,0.263,1.848,0.502,0.243,2014
76798,14934,0.275,-1.36,0.5,0.24600000000000002,2015
76810,14960,0.289,1.3769999999999998,0.505,0.289,2006
76822,14960,0.298,1.252,0.525,0.312,2007
76834,14960,0.369,1.615,0.599,0.26899999999999996,2008
76846,14960,0.32799999999999996,1.364,0.5770000000000001,0.273,2009
