,gvkey,fiscal_year,fiscal_month
10695,24447,2009.0,12.0
10697,24447,2010.0,12.0
10699,24447,2011.0,12.0
10701,24447,2012.0,12.0
10703,24447,2013.0,12.0
10705,24447,2014.0,12.0
10707,24447,2015.0,12.0
10708,24468,2006.0,12.0
10709,24468,2007.0,12.0
10710,24468,2008.0,12.0
10711,24468,2009.0,12.0
10712,24468,2010.0,12.0
10713,24468,2011.0,12.0
10714,24468,2012.0,12.0
10715,24468,2013.0,12.0
10716,24468,2014.0,12.0
10717,24468,2015.0,12.0
10718,24473,2006.0,12.0
10719,24473,2007.0,12.0
10720,24473,2008.0,12.0
10721,24483,2006.0,1.0
10722,24483,2007.0,1.0
10723,24483,2008.0,1.0
10724,24483,2009.0,1.0
10725,24483,2010.0,1.0
10726,24483,2011.0,1.0
10727,24483,2012.0,1.0
10728,24483,2013.0,1.0
10729,24483,2014.0,1.0
10730,24483,2015.0,1.0
10732,24503,2006.0,12.0
10734,24503,2007.0,12.0
10736,24533,2006.0,12.0
10738,24533,2007.0,12.0
10740,24533,2008.0,12.0
10742,24533,2009.0,12.0
10744,24533,2010.0,12.0
10746,24533,2011.0,12.0
10748,24533,2012.0,12.0
10750,24533,2013.0,12.0
10752,24533,2014.0,12.0
10754,24533,2015.0,12.0
10755,24538,2006.0,10.0
10756,24538,2007.0,10.0
10757,24538,2008.0,10.0
10758,24538,2009.0,10.0
10759,24538,2010.0,10.0
10760,24538,2011.0,10.0
10761,24538,2012.0,10.0
10762,24539,2006.0,12.0
10763,24539,2007.0,12.0
10764,24539,2008.0,12.0
10765,24539,2009.0,12.0
10766,24539,2010.0,12.0
10767,24539,2011.0,12.0
10768,24539,2012.0,12.0
10769,24539,2013.0,12.0
10770,24539,2014.0,12.0
10771,24539,2015.0,12.0
10772,24544,2006.0,12.0
10773,24544,2007.0,12.0
10774,24544,2008.0,12.0
10775,24544,2009.0,12.0
10776,24544,2010.0,12.0
10777,24544,2011.0,12.0
10778,24544,2012.0,12.0
10779,24544,2013.0,12.0
10780,24544,2014.0,12.0
10781,24544,2015.0,12.0
10782,24597,2013.0,12.0
10783,24597,2014.0,12.0
10784,24597,2015.0,12.0
10785,24607,2006.0,12.0
10786,24611,2013.0,12.0
10787,24611,2014.0,12.0
10788,24611,2015.0,12.0
10789,24616,2011.0,12.0
10790,24616,2012.0,12.0
10791,24616,2013.0,12.0
10792,24616,2014.0,12.0
10793,24616,2015.0,12.0
10794,24620,2006.0,12.0
10795,24620,2007.0,12.0
10796,24620,2008.0,12.0
10797,24620,2009.0,12.0
10798,24620,2010.0,12.0
10799,24620,2011.0,12.0
10800,24620,2012.0,12.0
10801,24620,2013.0,12.0
10802,24620,2014.0,12.0
10803,24620,2015.0,12.0
10804,24638,2011.0,12.0
10805,24638,2012.0,12.0
10806,24638,2013.0,12.0
10807,24638,2014.0,12.0
10808,24638,2015.0,12.0
10810,24678,2006.0,12.0
10812,24678,2007.0,12.0
10814,24678,2008.0,12.0
10816,24678,2009.0,12.0
10818,24678,2010.0,12.0
10820,24678,2011.0,12.0
10822,24678,2012.0,12.0
10824,24678,2013.0,12.0
10826,24678,2014.0,12.0
10828,24678,2015.0,12.0
10829,24704,2006.0,12.0
10830,24720,2006.0,12.0
10831,24720,2007.0,12.0
10832,24720,2008.0,12.0
10833,24720,2009.0,12.0
10834,24720,2010.0,12.0
10835,24720,2011.0,12.0
10836,24720,2012.0,12.0
10837,24720,2013.0,12.0
10838,24720,2014.0,12.0
10839,24720,2015.0,12.0
10841,24725,2006.0,3.0
10843,24725,2007.0,3.0
10845,24725,2008.0,3.0
10847,24725,2009.0,3.0
10849,24725,2010.0,3.0
10851,24725,2011.0,3.0
10853,24725,2012.0,3.0
10855,24725,2013.0,3.0
10857,24725,2014.0,3.0
10859,24725,2015.0,3.0
10861,24731,2006.0,12.0
10863,24731,2007.0,12.0
10865,24731,2008.0,12.0
10867,24731,2009.0,12.0
10869,24731,2010.0,12.0
10871,24731,2011.0,12.0
10873,24731,2012.0,12.0
10875,24731,2013.0,12.0
10877,24731,2014.0,12.0
10879,24731,2015.0,12.0
10880,24747,2006.0,5.0
10881,24747,2007.0,5.0
10882,24747,2008.0,5.0
10883,24792,2006.0,12.0
10884,24792,2007.0,12.0
10885,24792,2008.0,12.0
10886,24792,2009.0,12.0
10887,24792,2010.0,12.0
10888,24800,2006.0,9.0
10889,24800,2007.0,9.0
10890,24800,2008.0,9.0
10891,24800,2009.0,9.0
10892,24800,2010.0,9.0
10893,24800,2011.0,9.0
10894,24800,2012.0,9.0
10895,24800,2013.0,9.0
10896,24800,2014.0,9.0
10897,24800,2015.0,9.0
10898,24810,2006.0,12.0
10899,24810,2007.0,12.0
10900,24810,2008.0,12.0
10901,24810,2009.0,12.0
10902,24810,2010.0,12.0
10903,24810,2011.0,12.0
10904,24810,2012.0,12.0
10905,24810,2013.0,12.0
10906,24810,2014.0,12.0
10907,24810,2015.0,12.0
10909,24825,2006.0,12.0
10911,24825,2007.0,12.0
10913,24825,2008.0,12.0
10915,24825,2009.0,12.0
10917,24825,2010.0,12.0
10919,24825,2011.0,12.0
10921,24825,2012.0,12.0
10923,24825,2013.0,12.0
10925,24825,2014.0,12.0
10927,24825,2015.0,12.0
10928,24856,2006.0,12.0
10929,24856,2007.0,12.0
10930,24856,2008.0,12.0
10931,24856,2009.0,12.0
10932,24856,2010.0,12.0
10933,24856,2011.0,12.0
10934,24856,2012.0,12.0
10935,24856,2013.0,12.0
10936,24856,2014.0,12.0
10937,24856,2015.0,12.0
10938,24868,2006.0,12.0
10939,24868,2007.0,12.0
10940,24868,2008.0,12.0
10941,24868,2009.0,12.0
10942,24868,2010.0,12.0
10943,24868,2011.0,12.0
10944,24868,2012.0,12.0
10945,24868,2013.0,12.0
10946,24868,2014.0,12.0
10947,24868,2015.0,12.0
10948,24869,2006.0,12.0
10949,24893,2006.0,9.0
10950,24893,2007.0,9.0
10951,24893,2008.0,9.0
10952,24893,2009.0,9.0
10953,24893,2010.0,9.0
10954,24893,2011.0,9.0
10955,24893,2012.0,9.0
10956,24893,2013.0,9.0
10957,24893,2014.0,9.0
10958,24893,2015.0,9.0
10959,24925,2006.0,12.0
10960,24925,2007.0,12.0
10961,24925,2008.0,12.0
10962,24925,2009.0,12.0
10963,24925,2010.0,12.0
10964,24925,2011.0,12.0
10965,24925,2012.0,12.0
10966,24925,2013.0,12.0
10967,24925,2014.0,12.0
10968,24925,2015.0,12.0
10969,24934,2006.0,12.0
10970,24934,2007.0,12.0
10971,24934,2008.0,12.0
10972,24934,2009.0,12.0
10973,25021,2006.0,12.0
10974,25021,2007.0,12.0
10975,25021,2008.0,12.0
10976,25021,2009.0,12.0
10977,25021,2010.0,12.0
10978,25021,2011.0,12.0
10979,25021,2012.0,12.0
10980,25056,2006.0,12.0
10981,25056,2007.0,12.0
10982,25056,2008.0,12.0
10983,25056,2009.0,12.0
10984,25056,2010.0,12.0
10985,25056,2011.0,12.0
10986,25056,2012.0,12.0
10987,25056,2013.0,12.0
10988,25056,2014.0,12.0
10989,25056,2015.0,12.0
10990,25079,2006.0,12.0
10991,25079,2007.0,12.0
10992,25079,2008.0,12.0
10993,25079,2009.0,12.0
10994,25079,2010.0,12.0
10995,25079,2011.0,12.0
10996,25079,2012.0,12.0
10997,25079,2013.0,12.0
10998,25099,2006.0,12.0
10999,25119,2006.0,12.0
11000,25119,2007.0,12.0
11001,25119,2008.0,12.0
11002,25119,2009.0,12.0
11003,25119,2010.0,12.0
11004,25119,2011.0,12.0
11005,25119,2012.0,12.0
11006,25119,2013.0,12.0
11007,25119,2014.0,12.0
11008,25119,2015.0,12.0
11009,25130,2006.0,10.0
11010,25130,2007.0,10.0
11011,25130,2008.0,10.0
11012,25130,2009.0,10.0
11013,25130,2010.0,10.0
11014,25130,2011.0,10.0
11015,25130,2012.0,10.0
11016,25130,2013.0,10.0
11017,25130,2014.0,10.0
11018,25130,2015.0,10.0
11019,25146,2006.0,12.0
11020,25157,2006.0,12.0
11021,25157,2007.0,12.0
11022,25157,2008.0,12.0
11023,25157,2009.0,12.0
11024,25157,2010.0,12.0
11025,25157,2011.0,12.0
11026,25157,2012.0,12.0
11027,25157,2013.0,12.0
11028,25157,2014.0,12.0
11029,25157,2015.0,12.0
11030,25167,2006.0,1.0
11031,25167,2007.0,1.0
11032,25167,2008.0,1.0
11033,25167,2009.0,1.0
11034,25167,2010.0,1.0
11035,25167,2011.0,1.0
11036,25167,2012.0,1.0
11037,25167,2013.0,1.0
11038,25167,2014.0,1.0
11039,25167,2015.0,1.0
11040,25180,2006.0,12.0
11041,25180,2007.0,12.0
11042,25180,2008.0,12.0
11043,25180,2009.0,12.0
11044,25180,2010.0,12.0
11045,25180,2011.0,12.0
11046,25180,2012.0,12.0
11047,25180,2013.0,12.0
11048,25180,2014.0,12.0
11049,25180,2015.0,12.0
11050,25279,2006.0,12.0
11051,25279,2007.0,12.0
11052,25279,2008.0,12.0
11053,25279,2009.0,12.0
11054,25279,2010.0,12.0
11055,25279,2011.0,12.0
11056,25279,2012.0,12.0
11057,25279,2013.0,12.0
11058,25279,2014.0,12.0
11059,25279,2015.0,12.0
11060,25283,2006.0,1.0
11061,25283,2007.0,1.0
11062,25283,2008.0,1.0
11063,25283,2009.0,1.0
11064,25283,2010.0,1.0
11065,25283,2011.0,1.0
11066,25283,2012.0,1.0
11067,25283,2013.0,1.0
11068,25283,2014.0,1.0
11069,25283,2015.0,1.0
11071,25296,2006.0,12.0
11072,25296,2007.0,12.0
11073,25296,2008.0,12.0
11074,25296,2009.0,12.0
11075,25296,2010.0,12.0
11076,25296,2011.0,12.0
11077,25296,2012.0,12.0
11078,25296,2013.0,12.0
11079,25314,2006.0,4.0
11080,25314,2007.0,4.0
11081,25314,2008.0,4.0
11082,25314,2009.0,4.0
11083,25314,2010.0,4.0
11084,25314,2011.0,4.0
11085,25314,2012.0,4.0
11086,25314,2013.0,4.0
11087,25314,2014.0,4.0
11088,25314,2015.0,4.0
11089,25334,2006.0,12.0
11090,25334,2007.0,12.0
11091,25334,2008.0,12.0
11092,25334,2009.0,12.0
11093,25334,2010.0,12.0
11094,25338,2006.0,2.0
11095,25338,2007.0,2.0
11096,25338,2008.0,2.0
11097,25338,2009.0,2.0
11098,25338,2010.0,2.0
11099,25338,2011.0,2.0
11100,25338,2012.0,2.0
11101,25338,2013.0,2.0
11102,25338,2014.0,2.0
11103,25338,2015.0,2.0
11105,25339,2006.0,12.0
11107,25339,2007.0,12.0
11109,25339,2008.0,12.0
11111,25339,2009.0,12.0
11113,25339,2010.0,12.0
11115,25339,2011.0,12.0
11117,25339,2012.0,12.0
11119,25339,2013.0,12.0
11121,25339,2014.0,12.0
11123,25339,2015.0,12.0
11124,25340,2006.0,9.0
11125,25340,2007.0,9.0
11126,25340,2008.0,9.0
11127,25340,2009.0,9.0
11128,25340,2010.0,9.0
11129,25340,2011.0,9.0
11130,25340,2012.0,9.0
11131,25340,2013.0,9.0
11132,25340,2014.0,9.0
11133,25340,2015.0,9.0
11134,25341,2006.0,9.0
11135,25356,2006.0,12.0
11136,25356,2007.0,12.0
11137,25356,2008.0,12.0
11138,25356,2009.0,12.0
11139,25356,2010.0,12.0
11140,25356,2011.0,12.0
11141,25356,2012.0,12.0
11142,25356,2013.0,12.0
11143,25356,2014.0,12.0
11144,25356,2015.0,12.0
11145,25361,2006.0,12.0
11146,25361,2007.0,12.0
11147,25361,2008.0,12.0
11148,25361,2009.0,12.0
11149,25361,2010.0,12.0
11150,25361,2011.0,12.0
11151,25361,2012.0,12.0
11152,25361,2013.0,12.0
11153,25361,2014.0,12.0
11154,25361,2015.0,12.0
11155,25405,2006.0,12.0
11156,25405,2007.0,12.0
11157,25405,2008.0,12.0
11158,25405,2009.0,12.0
11159,25405,2010.0,12.0
11160,25405,2011.0,12.0
11161,25405,2012.0,12.0
11162,25405,2013.0,12.0
11163,25405,2014.0,12.0
11164,25405,2015.0,12.0
11165,25434,2006.0,9.0
11166,25434,2007.0,9.0
11167,25434,2008.0,9.0
11168,25434,2009.0,9.0
11169,25434,2010.0,9.0
11170,25434,2011.0,9.0
11171,25434,2012.0,9.0
11172,25434,2013.0,9.0
11173,25434,2014.0,9.0
11174,25434,2015.0,9.0
11175,25480,2006.0,12.0
11176,25495,2006.0,12.0
11177,25495,2007.0,12.0
11178,25495,2008.0,12.0
11179,25495,2009.0,12.0
11180,25495,2010.0,12.0
11181,25495,2011.0,12.0
11182,25495,2012.0,12.0
11183,25495,2013.0,12.0
11184,25495,2014.0,12.0
11185,25495,2015.0,12.0
11186,25509,2006.0,12.0
11187,25509,2007.0,12.0
11188,25509,2008.0,12.0
11189,25509,2009.0,12.0
11190,25509,2010.0,12.0
11191,25509,2011.0,12.0
11192,25509,2012.0,12.0
11193,25509,2013.0,12.0
11194,25509,2014.0,12.0
11195,25509,2015.0,12.0
11196,25536,2006.0,9.0
11197,25536,2007.0,9.0
11198,25536,2008.0,9.0
11199,25536,2009.0,9.0
11200,25536,2010.0,9.0
11201,25536,2011.0,9.0
11202,25536,2012.0,9.0
11203,25536,2013.0,9.0
11204,25536,2014.0,9.0
11205,25536,2015.0,9.0
11206,25539,2014.0,12.0
11207,25539,2015.0,12.0
11208,25588,2006.0,12.0
11209,25588,2007.0,12.0
11210,25588,2008.0,12.0
11211,25588,2009.0,12.0
11212,25588,2010.0,12.0
11213,25588,2011.0,12.0
11214,25588,2012.0,12.0
11215,25588,2013.0,12.0
11216,25588,2014.0,12.0
11217,25588,2015.0,12.0
11218,25600,2012.0,12.0
11219,25600,2013.0,12.0
11220,25600,2014.0,12.0
11222,25600,2015.0,12.0
11223,25627,2006.0,12.0
11224,25627,2007.0,12.0
11225,25627,2008.0,12.0
11226,25627,2009.0,12.0
11227,25627,2010.0,12.0
11228,25627,2011.0,12.0
11229,25627,2012.0,12.0
11230,25627,2013.0,12.0
11231,25632,2006.0,12.0
11232,25632,2007.0,12.0
11233,25632,2008.0,12.0
11235,25632,2009.0,12.0
11237,25632,2010.0,12.0
11239,25632,2011.0,12.0
11241,25632,2012.0,12.0
11243,25632,2013.0,12.0
11245,25632,2014.0,12.0
11247,25632,2015.0,12.0
11249,25633,2006.0,12.0
11251,25633,2007.0,12.0
11253,25633,2008.0,12.0
11255,25633,2009.0,12.0
11257,25633,2010.0,12.0
11259,25633,2011.0,12.0
11261,25633,2012.0,12.0
11263,25633,2013.0,12.0
11265,25633,2014.0,12.0
11267,25633,2015.0,12.0
11268,25749,2006.0,12.0
11269,25749,2007.0,12.0
11270,25749,2008.0,12.0
11271,25749,2009.0,12.0
11272,25749,2010.0,12.0
11273,25749,2011.0,12.0
11274,25749,2012.0,12.0
11275,25749,2013.0,12.0
11276,25749,2014.0,12.0
11277,25749,2015.0,12.0
11278,25777,2006.0,12.0
11279,25777,2007.0,12.0
11280,25777,2008.0,12.0
11282,25823,2006.0,12.0
11284,25823,2007.0,12.0
11286,25823,2008.0,12.0
11288,25823,2009.0,12.0
11289,25848,2006.0,3.0
11290,25848,2007.0,3.0
11291,25848,2008.0,3.0
11292,25848,2009.0,3.0
11293,25848,2010.0,3.0
11294,25848,2011.0,3.0
11295,25848,2012.0,3.0
11296,25848,2013.0,3.0
11297,25848,2014.0,3.0
11298,25848,2015.0,3.0
11299,25859,2006.0,12.0
11300,25859,2007.0,12.0
11301,25859,2008.0,12.0
11302,25859,2009.0,12.0
11303,25859,2010.0,12.0
11304,25870,2006.0,12.0
11305,25870,2007.0,12.0
11306,25870,2008.0,12.0
11307,25870,2009.0,12.0
11308,25870,2010.0,12.0
11309,25870,2011.0,12.0
11310,25870,2012.0,12.0
11311,25870,2013.0,12.0
11312,25870,2014.0,12.0
11313,25870,2015.0,12.0
11314,25874,2006.0,12.0
11315,25874,2007.0,12.0
11316,25874,2008.0,12.0
11317,25874,2009.0,12.0
11318,25874,2010.0,12.0
11319,25874,2011.0,12.0
11320,25874,2012.0,12.0
11321,25874,2013.0,12.0
11322,25874,2014.0,12.0
11323,25874,2015.0,12.0
11325,25877,2006.0,12.0
11327,25877,2007.0,12.0
11329,25877,2008.0,12.0
11331,25877,2009.0,12.0
11333,25877,2010.0,12.0
11335,25877,2011.0,12.0
11337,25877,2012.0,12.0
11339,25877,2013.0,12.0
11341,25877,2014.0,12.0
11342,25893,2011.0,12.0
11343,25893,2012.0,12.0
11344,25893,2013.0,12.0
11345,25893,2014.0,12.0
11346,25893,2015.0,12.0
11348,25895,2006.0,12.0
11350,25895,2007.0,12.0
11352,25895,2008.0,12.0
11354,25895,2009.0,12.0
11356,25895,2010.0,12.0
11358,25895,2011.0,12.0
11360,25895,2012.0,12.0
11362,25895,2013.0,12.0
11364,25895,2014.0,12.0
11366,25895,2015.0,12.0
11367,25921,2006.0,12.0
11368,25921,2007.0,12.0
11369,25921,2008.0,12.0
11370,25921,2009.0,12.0
11371,25921,2010.0,12.0
11372,25921,2011.0,12.0
11374,25950,2006.0,12.0
11376,25950,2007.0,12.0
11378,25950,2008.0,12.0
11380,25950,2009.0,12.0
11382,25950,2010.0,12.0
11384,25950,2011.0,12.0
11386,25950,2012.0,12.0
11388,25950,2013.0,12.0
11390,25950,2014.0,12.0
11392,25950,2015.0,12.0
11393,25961,2006.0,6.0
11394,25964,2006.0,12.0
11395,25964,2007.0,12.0
11396,25964,2008.0,12.0
11397,25964,2009.0,12.0
11398,25964,2010.0,12.0
11399,25964,2011.0,12.0
11400,25964,2012.0,12.0
11401,25964,2013.0,12.0
11402,25964,2014.0,12.0
11403,25964,2015.0,12.0
11404,26004,2006.0,12.0
11405,26004,2007.0,12.0
11406,26004,2008.0,12.0
11407,26004,2009.0,12.0
11408,26013,2006.0,12.0
11409,26013,2007.0,12.0
11410,26013,2008.0,12.0
11411,26013,2009.0,12.0
11412,26013,2010.0,12.0
11413,26013,2011.0,12.0
11414,26013,2012.0,12.0
11415,26013,2013.0,12.0
11416,26013,2014.0,12.0
11417,26013,2015.0,12.0
11418,26019,2006.0,1.0
11419,26019,2007.0,1.0
11420,26019,2008.0,1.0
11421,26021,2006.0,12.0
11422,26021,2007.0,12.0
11423,26021,2008.0,12.0
11424,26021,2009.0,12.0
11425,26021,2010.0,12.0
11426,26021,2011.0,12.0
11427,26021,2012.0,12.0
11428,26021,2013.0,12.0
11429,26021,2014.0,12.0
11430,26021,2015.0,12.0
11431,26061,2006.0,12.0
11432,26061,2007.0,12.0
11433,26061,2008.0,12.0
11434,26061,2009.0,12.0
11435,26061,2010.0,12.0
11436,26061,2011.0,12.0
11437,26061,2012.0,12.0
11438,26061,2013.0,12.0
11439,26061,2014.0,12.0
11440,26061,2015.0,12.0
11441,26069,2006.0,12.0
11442,26069,2007.0,12.0
11443,26069,2008.0,12.0
11444,26069,2009.0,12.0
11445,26069,2010.0,12.0
11446,26069,2011.0,12.0
11447,26069,2012.0,12.0
11448,26069,2013.0,12.0
11449,26069,2014.0,12.0
11450,26069,2015.0,12.0
11451,26156,2013.0,10.0
11452,26156,2014.0,10.0
11453,26156,2015.0,10.0
11454,26304,2012.0,3.0
11455,26304,2013.0,3.0
11456,26304,2014.0,3.0
11457,26304,2015.0,3.0
11458,26381,2013.0,12.0
11459,26381,2014.0,12.0
11460,26381,2015.0,12.0
11461,26658,2011.0,12.0
11462,26658,2012.0,12.0
11463,26658,2013.0,12.0
11464,26658,2014.0,12.0
11465,26658,2015.0,12.0
11467,27780,2006.0,12.0
11469,27780,2007.0,12.0
11471,27780,2008.0,12.0
11473,27780,2009.0,12.0
11475,27780,2010.0,12.0
11477,27780,2011.0,12.0
11479,27780,2012.0,12.0
11481,27780,2013.0,12.0
11483,27780,2014.0,12.0
11485,27780,2015.0,12.0
11486,27786,2006.0,12.0
11487,27786,2007.0,12.0
11488,27786,2008.0,12.0
11489,27786,2009.0,12.0
11490,27786,2010.0,12.0
11491,27786,2011.0,12.0
11492,27786,2012.0,12.0
11493,27786,2013.0,12.0
11494,27786,2014.0,12.0
11495,27786,2015.0,12.0
11496,27882,2006.0,12.0
11497,27882,2007.0,12.0
11498,27882,2008.0,12.0
11499,27882,2009.0,12.0
11500,27882,2010.0,12.0
11502,27914,2006.0,12.0
11504,27914,2007.0,12.0
11506,27914,2008.0,12.0
11508,27914,2009.0,12.0
11510,27914,2010.0,12.0
11512,27914,2011.0,12.0
11514,27914,2012.0,12.0
11516,27914,2013.0,12.0
11518,27914,2014.0,12.0
11520,27914,2015.0,12.0
11521,27928,2006.0,7.0
11522,27928,2007.0,7.0
11523,27928,2008.0,7.0
11524,27928,2009.0,7.0
11525,27928,2010.0,7.0
11526,27928,2011.0,7.0
11527,27928,2012.0,7.0
11528,27928,2013.0,7.0
11529,27928,2014.0,7.0
11530,27928,2015.0,7.0
11531,27936,2006.0,9.0
11532,27936,2007.0,9.0
11533,27936,2008.0,9.0
11534,27936,2009.0,9.0
11535,27936,2010.0,9.0
11536,27936,2011.0,9.0
11537,27936,2012.0,9.0
11538,27936,2013.0,9.0
11539,27936,2014.0,9.0
11540,27936,2015.0,1.0
11541,27965,2006.0,3.0
11542,27965,2007.0,3.0
11543,27965,2008.0,3.0
11544,27965,2009.0,3.0
11545,27965,2010.0,3.0
11546,27965,2011.0,3.0
11547,27965,2012.0,3.0
11548,27965,2013.0,3.0
11549,27965,2014.0,3.0
11550,27965,2015.0,3.0
11551,27980,2006.0,12.0
11552,27980,2007.0,12.0
11553,27980,2008.0,12.0
11554,27980,2009.0,12.0
11555,27980,2010.0,12.0
11556,27980,2011.0,12.0
11557,27980,2012.0,12.0
11558,27980,2013.0,12.0
11559,27980,2014.0,12.0
11560,27980,2015.0,12.0
11561,27991,2006.0,12.0
11562,27991,2007.0,12.0
11563,27991,2008.0,12.0
11564,27991,2009.0,12.0
11565,27991,2010.0,12.0
11566,27991,2011.0,12.0
11567,27991,2012.0,12.0
11568,28004,2006.0,12.0
11569,28004,2007.0,12.0
11570,28004,2008.0,12.0
11571,28004,2009.0,12.0
11572,28004,2010.0,12.0
11573,28004,2011.0,12.0
11574,28004,2012.0,12.0
11575,28004,2013.0,12.0
11576,28004,2014.0,12.0
11577,28004,2015.0,12.0
11578,28018,2006.0,1.0
11579,28018,2007.0,1.0
11580,28018,2008.0,1.0
11581,28018,2009.0,1.0
11582,28018,2010.0,1.0
11583,28018,2011.0,1.0
11584,28018,2012.0,1.0
11585,28018,2013.0,1.0
11586,28018,2014.0,1.0
11587,28018,2015.0,1.0
11588,28118,2006.0,12.0
11589,28118,2007.0,12.0
11590,28118,2008.0,12.0
11591,28118,2009.0,12.0
11592,28118,2010.0,12.0
11593,28118,2011.0,12.0
11594,28118,2012.0,12.0
11595,28118,2013.0,12.0
11596,28118,2014.0,12.0
11597,28118,2015.0,12.0
11599,28119,2006.0,12.0
11601,28119,2007.0,12.0
11603,28119,2008.0,12.0
11605,28119,2009.0,12.0
11607,28119,2010.0,12.0
11609,28119,2011.0,12.0
11611,28119,2012.0,12.0
11613,28119,2013.0,12.0
11615,28119,2014.0,12.0
11617,28119,2015.0,12.0
11618,28139,2006.0,9.0
11619,28139,2007.0,9.0
11620,28139,2008.0,9.0
11621,28139,2009.0,9.0
11622,28139,2010.0,9.0
11623,28139,2011.0,9.0
11624,28139,2012.0,9.0
11625,28139,2013.0,9.0
11626,28139,2014.0,9.0
11627,28139,2015.0,9.0
11628,28180,2006.0,12.0
11629,28180,2007.0,12.0
11630,28180,2008.0,12.0
11631,28180,2009.0,12.0
11632,28180,2010.0,12.0
11633,28180,2011.0,12.0
11634,28180,2012.0,12.0
11635,28180,2013.0,12.0
11636,28180,2014.0,12.0
11637,28180,2015.0,12.0
11638,28191,2006.0,12.0
11639,28191,2007.0,12.0
11640,28191,2008.0,12.0
11641,28191,2009.0,12.0
11642,28191,2010.0,12.0
11643,28191,2011.0,12.0
11644,28191,2012.0,12.0
11645,28191,2013.0,12.0
11646,28191,2014.0,12.0
11647,28191,2015.0,12.0
11648,28194,2006.0,12.0
11649,28194,2007.0,12.0
11650,28194,2008.0,12.0
11651,28194,2009.0,12.0
11652,28194,2010.0,12.0
11653,28194,2011.0,12.0
11654,28194,2012.0,12.0
11655,28194,2013.0,12.0
11656,28194,2014.0,12.0
11657,28194,2015.0,12.0
11658,28195,2006.0,8.0
11659,28195,2007.0,8.0
11660,28195,2008.0,8.0
11661,28195,2009.0,8.0
11662,28195,2010.0,8.0
11663,28195,2011.0,8.0
11664,28195,2012.0,8.0
11665,28195,2013.0,8.0
11666,28195,2014.0,8.0
11667,28195,2015.0,8.0
11668,28214,2006.0,12.0
11670,28216,2006.0,12.0
11672,28216,2007.0,12.0
11674,28216,2008.0,12.0
11676,28216,2009.0,12.0
11678,28216,2010.0,12.0
11680,28216,2011.0,12.0
11682,28216,2012.0,12.0
11684,28216,2013.0,12.0
11686,28216,2014.0,12.0
11688,28216,2015.0,12.0
11689,28248,2006.0,12.0
11690,28248,2007.0,12.0
11691,28248,2008.0,12.0
11692,28248,2009.0,12.0
11693,28248,2010.0,12.0
11694,28256,2006.0,12.0
11695,28256,2007.0,12.0
11696,28256,2008.0,12.0
11697,28256,2009.0,12.0
11698,28295,2006.0,12.0
11699,28295,2007.0,12.0
11700,28295,2008.0,12.0
11701,28295,2009.0,12.0
11702,28295,2010.0,12.0
11703,28295,2011.0,12.0
11704,28295,2012.0,12.0
11705,28295,2013.0,12.0
11706,28295,2014.0,12.0
11707,28295,2015.0,12.0
11708,28296,2006.0,12.0
11709,28296,2007.0,12.0
11710,28296,2008.0,12.0
11711,28296,2009.0,12.0
11712,28296,2010.0,12.0
11713,28296,2011.0,12.0
11714,28296,2012.0,12.0
11715,28296,2013.0,12.0
11716,28296,2014.0,12.0
11717,28296,2015.0,12.0
11718,28303,2006.0,1.0
11719,28303,2007.0,1.0
11720,28303,2008.0,1.0
11721,28303,2009.0,1.0
11722,28303,2010.0,1.0
11723,28303,2011.0,1.0
11724,28303,2012.0,1.0
11725,28303,2013.0,1.0
11726,28303,2014.0,1.0
11727,28303,2015.0,1.0
11728,28317,2006.0,12.0
11729,28320,2006.0,12.0
11730,28320,2007.0,12.0
11731,28320,2008.0,12.0
11732,28320,2009.0,12.0
11733,28320,2010.0,12.0
11734,28320,2011.0,12.0
11735,28320,2012.0,12.0
11736,28320,2013.0,12.0
11737,28320,2014.0,12.0
11738,28320,2015.0,12.0
11740,28322,2006.0,12.0
11742,28322,2007.0,12.0
11744,28322,2008.0,12.0
11746,28322,2009.0,12.0
11748,28322,2010.0,12.0
11750,28322,2011.0,12.0
11752,28322,2012.0,12.0
11754,28322,2013.0,12.0
11756,28322,2014.0,12.0
11758,28322,2015.0,12.0
11760,28340,2006.0,12.0
11762,28340,2007.0,12.0
11764,28340,2008.0,12.0
11766,28340,2009.0,12.0
11768,28340,2010.0,12.0
11770,28340,2011.0,12.0
11772,28340,2012.0,12.0
11774,28340,2013.0,12.0
11776,28340,2014.0,12.0
11778,28340,2015.0,12.0
11780,28342,2006.0,12.0
11782,28349,2006.0,12.0
11784,28349,2007.0,12.0
11786,28349,2008.0,12.0
11788,28349,2009.0,12.0
11790,28349,2010.0,12.0
11792,28349,2011.0,12.0
11794,28349,2012.0,12.0
11796,28349,2013.0,12.0
11798,28349,2014.0,12.0
11800,28349,2015.0,12.0
11801,28378,2006.0,3.0
11802,28378,2007.0,3.0
11803,28378,2008.0,3.0
11804,28378,2009.0,3.0
11805,28378,2010.0,3.0
11806,28378,2011.0,3.0
11807,28378,2012.0,3.0
11808,28378,2013.0,3.0
11809,28378,2014.0,3.0
11810,28378,2015.0,3.0
11811,28380,2006.0,12.0
11812,28380,2007.0,12.0
11813,28380,2008.0,12.0
11814,28380,2009.0,12.0
11815,28380,2010.0,12.0
11816,28380,2011.0,12.0
11817,28380,2012.0,12.0
