,Model,Independent variable1,Independent variable2,Independent variable3,Independent variable4,Independent variable5,Adjusted R2,Coefficient1,Coefficient2,Coefficient3,Coefficient4,Coefficient5
1032,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_count,heat_death,0.06262171399937944,0.03980555609304095,0.00042421779077388204,5.980449060895959e-05,0.0002323703718647824,-0.002187240219251232
1033,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_count,winter_storm_count,0.06203712906521075,0.04428065066316875,0.0002313462493767231,5.0213125451318227e-05,0.00014511213014482103,0.00026119817920202803
1034,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_death,avg_tornado_scale,0.061803865208756026,0.038097152897571526,0.000280786241303794,5.615884902654955e-05,0.00909297201108144,0.014110884307099562
1035,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_death,PerCapitaIncome,0.061954094738780885,0.03867446726915422,0.0002787471747536869,6.706403778536897e-05,0.009509224987469029,-2.1918357292454734e-06
1036,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_death,GDP_per_capita,0.06217196948081305,0.03817699417464551,0.0002704436567310302,6.630180903299315e-05,0.009330906646939368,-2.657319910566027
1037,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_death,heat_death,0.06356128409893724,0.03813820951850415,0.00046015995965616744,6.44529482669435e-05,0.010530942257151378,-0.0023949452667155857
1038,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,flood_death,winter_storm_count,0.06265377037065756,0.04243359712242004,0.00025277410028559975,5.2336567828590065e-05,0.00782164978278901,0.0002529863289302959
1039,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.06086992285144377,0.04312654499218216,0.00022185605617826957,6.694722148612547e-05,0.015421384819188616,-1.8839075734338074e-06
1040,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,avg_tornado_scale,GDP_per_capita,0.06112873873583158,0.04253461650313486,0.00021452148859332835,6.670155878950711e-05,0.015184084400563565,-2.554753777847595
1041,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,avg_tornado_scale,heat_death,0.06223075045268023,0.04309282850080128,0.0003803322495874139,6.507456921358422e-05,0.016461168209285816,-0.002168551782229726
1042,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,avg_tornado_scale,winter_storm_count,0.06198275012755006,0.046265599312309766,0.00020299766359363757,5.065295587794741e-05,0.014266457476573794,0.0002871515034838681
1043,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,PerCapitaIncome,GDP_per_capita,0.061227703148758805,0.042633271202156584,0.00020051630240660822,6.742813306726514e-05,6.5864032194980936e-06,-8.493778166938263
1044,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,PerCapitaIncome,heat_death,0.06270547052073083,0.043909856561005337,0.0003984748891205409,8.048656568512026e-05,-3.3562946695769755e-06,-0.002516465977289995
1045,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,PerCapitaIncome,winter_storm_count,0.06215700331927432,0.04722679096992572,0.00019713802665922116,6.155454357839867e-05,-2.2886758397332734e-06,0.0003013630769638021
1046,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,GDP_per_capita,heat_death,0.06309562693587467,0.04303642113167526,0.0003934030554109034,7.894446693153288e-05,-3.9005040633037087,-0.0025901345090656005
1047,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,GDP_per_capita,winter_storm_count,0.06238034411512183,0.046564993436621904,0.0001901020333215922,6.0756044548628186e-05,-2.739589209366516,0.00029684224586723235
1048,Fixed effect,tropical_storm_death,wildfire_count,tornado_injury,heat_death,winter_storm_count,0.06289297817684691,0.046753081950476824,0.0003366597129705278,6.147599947868748e-05,-0.0018267001713068982,0.00023824261573856257
1049,Fixed effect,tropical_storm_death,wildfire_count,flood_count,flood_death,avg_tornado_scale,0.061673377389905304,0.03803586188085842,0.0002829916370421503,0.00010897482742016882,0.007868052979319423,0.015336417635253327
1050,Fixed effect,tropical_storm_death,wildfire_count,flood_count,flood_death,PerCapitaIncome,0.06176370488065486,0.0387389343613442,0.00028146544120787574,0.0001295322941072471,0.008075992919294582,-2.0870433739904697e-06
1051,Fixed effect,tropical_storm_death,wildfire_count,flood_count,flood_death,GDP_per_capita,0.06197385021845425,0.03832051900977223,0.00027281537568505304,0.00012319591998171653,0.007986499492848758,-2.562728954376607
1052,Fixed effect,tropical_storm_death,wildfire_count,flood_count,flood_death,heat_death,0.06333713183246115,0.03849905039495393,0.0004572447505374112,0.00010203121945240576,0.009438852030566129,-0.002357845098136189
1053,Fixed effect,tropical_storm_death,wildfire_count,flood_count,flood_death,winter_storm_count,0.06246268760079765,0.0432347741052147,0.0002481216861177398,4.551902169068207e-05,0.007428895200921266,0.00025498062255293724
1054,Fixed effect,tropical_storm_death,wildfire_count,flood_count,avg_tornado_scale,PerCapitaIncome,0.06121583866639735,0.03989458784331146,0.00025606155339995864,0.00024445887604147235,0.014858679212115405,-1.898678392228108e-06
1055,Fixed effect,tropical_storm_death,wildfire_count,flood_count,avg_tornado_scale,GDP_per_capita,0.06144039062879625,0.039455278881299204,0.00024783565358698105,0.00023755069716244098,0.01476666562948833,-2.4716227538003266
1056,Fixed effect,tropical_storm_death,wildfire_count,flood_count,avg_tornado_scale,heat_death,0.06256237237488571,0.03993573638344059,0.0004132632814543771,0.00023840940598700267,0.01591573921747353,-0.0021614457175028624
1057,Fixed effect,tropical_storm_death,wildfire_count,flood_count,avg_tornado_scale,winter_storm_count,0.06202436907810127,0.044314559602668495,0.00022350703855003023,0.00014868276638188972,0.014604292778688169,0.00026222931763324696
1058,Fixed effect,tropical_storm_death,wildfire_count,flood_count,PerCapitaIncome,GDP_per_capita,0.06147598583901859,0.03987496851070543,0.0002335643743384399,0.00022922880029560354,5.748216431583319e-06,-7.663930614405205
1059,Fixed effect,tropical_storm_death,wildfire_count,flood_count,PerCapitaIncome,heat_death,0.06304725684621659,0.040497585951402015,0.00043397019786641324,0.00026894127755825543,-3.342144645271856e-06,-0.0025045590215002143
1060,Fixed effect,tropical_storm_death,wildfire_count,flood_count,PerCapitaIncome,winter_storm_count,0.06217277460325654,0.045180332009670775,0.00021954448873173982,0.00016859896202745873,-2.2287093753561576e-06,0.0002739362742573292
1061,Fixed effect,tropical_storm_death,wildfire_count,flood_count,GDP_per_capita,heat_death,0.06338083612693635,0.039880768397703784,0.0004264501617063067,0.00025640642253159824,-3.7857664374036695,-0.002567407888731914
1062,Fixed effect,tropical_storm_death,wildfire_count,flood_count,GDP_per_capita,winter_storm_count,0.06237709754648768,0.044690244585411286,0.00021136776698534553,0.0001611949525098473,-2.6489380167835925,0.0002710938078247319
1063,Fixed effect,tropical_storm_death,wildfire_count,flood_count,heat_death,winter_storm_count,0.06296638546553057,0.04432382245505312,0.0003650647230011345,0.0001842850765491659,-0.0018644713806171625,0.00020619261014427482
1064,Fixed effect,tropical_storm_death,wildfire_count,flood_death,avg_tornado_scale,PerCapitaIncome,0.06179384685129996,0.03929348807928507,0.00026715457509006777,0.009461009889571248,0.014850702976264573,-1.8699751331508655e-06
1065,Fixed effect,tropical_storm_death,wildfire_count,flood_death,avg_tornado_scale,GDP_per_capita,0.062015532322853284,0.03881007864930148,0.00025938189613561785,0.00930839278768674,0.014715135867792394,-2.4462929797416977
1066,Fixed effect,tropical_storm_death,wildfire_count,flood_death,avg_tornado_scale,heat_death,0.06344122172547562,0.038614510202575766,0.0004463817128548485,0.010471556958681212,0.015419670093245054,-0.002366404982164134
1067,Fixed effect,tropical_storm_death,wildfire_count,flood_death,avg_tornado_scale,winter_storm_count,0.06260768566723063,0.04273411769729033,0.000243002847757962,0.007735785085097368,0.013973316437693357,0.00025610675951348675
1068,Fixed effect,tropical_storm_death,wildfire_count,flood_death,PerCapitaIncome,GDP_per_capita,0.06205196733480911,0.03915579589483438,0.00024575950572629685,0.009140553031424222,5.720267610919236e-06,-7.614308062925985
1069,Fixed effect,tropical_storm_death,wildfire_count,flood_death,PerCapitaIncome,heat_death,0.06398033302051653,0.039300315651096235,0.00046743891574520333,0.011240829421783196,-3.4421668439426155e-06,-0.0027336154064984013
1070,Fixed effect,tropical_storm_death,wildfire_count,flood_death,PerCapitaIncome,winter_storm_count,0.06277196913554639,0.04375546272344799,0.0002373746254807155,0.008110649344719433,-2.232487335278252e-06,0.00027014618843379794
1071,Fixed effect,tropical_storm_death,wildfire_count,flood_death,GDP_per_capita,heat_death,0.06431306928256697,0.038558582776549645,0.00046020090762060375,0.010984503239693265,-3.8620780568044,-0.002789828314327569
1072,Fixed effect,tropical_storm_death,wildfire_count,flood_death,GDP_per_capita,winter_storm_count,0.06296690481919753,0.043204863016769665,0.00022981116155134182,0.007949423975146018,-2.629225859660827,0.00026638579149740533
1073,Fixed effect,tropical_storm_death,wildfire_count,flood_death,heat_death,winter_storm_count,0.06380280862633148,0.042322854450910725,0.000403467261373294,0.0094394896064868,-0.0020702735566696198,0.00019277975770606547
1074,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.06119138104642008,0.04266247801499912,0.0001882271044523236,0.01924234206404119,7.70946474038681e-06,-9.242605822340474
1075,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,PerCapitaIncome,heat_death,0.062447276431370935,0.04471428546197198,0.0003795500655411236,0.016841882196673392,-2.9421407808120427e-06,-0.0024421690620914462
1076,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.062047185709148245,0.04770101814152219,0.00018673013879367723,0.014634870057400272,-1.987334903312931e-06,0.0003044199166945615
1077,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,GDP_per_capita,heat_death,0.06285003091361097,0.043862652980753356,0.000376021809144972,0.016671270542163587,-3.6265511562885613,-0.0025290075387035377
1078,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,GDP_per_capita,winter_storm_count,0.06227469310812861,0.04707089312974748,0.00018001828269412852,0.014515347041259171,-2.539938189070417,0.0003006351983683472
1079,Fixed effect,tropical_storm_death,wildfire_count,avg_tornado_scale,heat_death,winter_storm_count,0.06283121379759327,0.047047246882194284,0.0003234482369017547,0.016438427662093205,-0.0017938201469911035,0.00024233988003716795
1080,Fixed effect,tropical_storm_death,wildfire_count,PerCapitaIncome,GDP_per_capita,heat_death,0.06289329750627926,0.04415392851663431,0.00036012306960207357,6.419820559070217e-06,-9.415574539671939,-0.002503440846837377
1081,Fixed effect,tropical_storm_death,wildfire_count,PerCapitaIncome,GDP_per_capita,winter_storm_count,0.06230064995879958,0.047290471756058605,0.0001681977798213261,5.517495501620171e-06,-7.525464101619119,0.0002954503006594133
1082,Fixed effect,tropical_storm_death,wildfire_count,PerCapitaIncome,heat_death,winter_storm_count,0.06322761627184681,0.048423068225205375,0.0003350185403704154,-3.1562554715693676e-06,-0.002099996060322605,0.0002539557516760948
1083,Fixed effect,tropical_storm_death,wildfire_count,GDP_per_capita,heat_death,winter_storm_count,0.06356250921688311,0.0474868506779913,0.00033210235024710636,-3.653048823589279,-0.002181419231338765,0.00024488873342580817
1084,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,flood_death,0.06071120355771731,0.03991998375854601,-0.002191157611431734,5.191251065938841e-05,6.229493508978503e-05,0.007141035937578012
1085,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,avg_tornado_scale,0.06032839469641782,0.04008575044611279,0.0029176189287529702,4.403793673861315e-05,0.00015862495413115256,0.015139086138716574
1086,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,PerCapitaIncome,0.06047278176083115,0.041159999635909016,-0.0013922617594631476,5.629137004801478e-05,0.0001889059147084784,-2.266377197008915e-06
1087,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,GDP_per_capita,0.06075573116437316,0.04079452899427826,-0.002749962864713758,5.6688697041023876e-05,0.00018546790091118133,-2.873102868985802
1088,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,heat_death,0.06078780188022814,0.04201589353896769,-0.001684336554319474,5.1144780637160325e-05,0.0001640432751908522,-0.0012756505286026208
1089,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_count,winter_storm_count,0.061401937215523894,0.04609165869137188,-0.0015369004401409128,4.496432244577804e-05,9.507812028430267e-05,0.0002867417651981474
1090,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_death,avg_tornado_scale,0.06084770008104379,0.039200119150247646,0.00076625575932777,4.749703760316148e-05,0.007576826122216924,0.014402427376276838
1091,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_death,PerCapitaIncome,0.061016709291006,0.04033659463326486,-0.002964853896829569,6.0414732635059785e-05,0.008198139137984341,-2.288595985224726e-06
1092,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_death,GDP_per_capita,0.06129803797166988,0.039954367638020974,-0.004380955936565632,6.0671168386299786e-05,0.008127761081694688,-2.8857132836867567
1093,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_death,heat_death,0.06143479895684567,0.04093115254408057,-0.0046252966652498085,5.4216405496400276e-05,0.008240571046250112,-0.001380941320731877
1094,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,flood_death,winter_storm_count,0.06190052510996846,0.044626128395858555,-0.005004376092111483,4.622642652932055e-05,0.00660297501162922,0.00027781156275213405
1095,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,avg_tornado_scale,PerCapitaIncome,0.06029064295846476,0.04199725874476282,0.007854555138337755,5.5497806073591245e-05,0.015570326992247651,-1.8864297143300039e-06
1096,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,avg_tornado_scale,GDP_per_capita,0.060577231306451096,0.041662126414062944,0.006269591657092314,5.6450446497744346e-05,0.015214989434327138,-2.63747397251742
1097,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,avg_tornado_scale,heat_death,0.06072928786464615,0.04247775869999641,0.006159279546782133,4.9917804442897166e-05,0.01668102498583394,-0.0012954954757553074
1098,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,avg_tornado_scale,winter_storm_count,0.06147426403261114,0.04608365414276712,0.003083072363629201,4.18667092408034e-05,0.01414043810854662,0.0002966021211603395
1099,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,PerCapitaIncome,GDP_per_capita,0.06073805195535842,0.04204650183106853,0.003963233129638802,5.823555624245887e-05,7.242997211183754e-06,-9.170184915161986
1100,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,PerCapitaIncome,heat_death,0.0610420829305196,0.04421831749901443,0.0015675118073658742,6.614909971510051e-05,-2.970800329052563e-06,-0.0015881908171497222
1101,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,PerCapitaIncome,winter_storm_count,0.06167245457732795,0.047660199664723034,-0.0003526770501483056,5.463749117751127e-05,-2.3668016367270752e-06,0.00031344736863645064
1102,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,GDP_per_capita,heat_death,0.06146768609442277,0.04374591494565064,-0.0006361783679122403,6.638876533380718e-05,-3.712702220461778,-0.0016980699728825007
1103,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,GDP_per_capita,winter_storm_count,0.061932392618723964,0.04719496692173104,-0.0016950525118924573,5.4773043922967116e-05,-2.8900175331666413,0.0003094823056317022
1104,Fixed effect,tropical_storm_death,tropical_storm_dummy,tornado_injury,heat_death,winter_storm_count,0.0617248719412572,0.047629758188103846,-0.00018247045756284114,4.920932360705709e-05,-0.0010339749769263367,0.00027891499567304
1105,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,flood_death,avg_tornado_scale,0.06071504819797158,0.03936806214173921,0.0016292421020041828,6.279332426099945e-05,0.006885931970518123,0.01573090356519494
1106,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,flood_death,PerCapitaIncome,0.060817124276260515,0.040605180993030315,-0.0022083782372118717,9.157842376844435e-05,0.007199770706832226,-2.1736940504591645e-06
1107,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,flood_death,GDP_per_capita,0.06109133484216955,0.04026130686627296,-0.0035213033717540415,8.90175872484533e-05,0.007168883728334993,-2.788227014985339
1108,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,flood_death,heat_death,0.06124283831961075,0.04135632171541255,-0.0032682953780525936,5.833914116112477e-05,0.007646261630431993,-0.001361468671925351
1109,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,flood_death,winter_storm_count,0.061740172586470354,0.04542842915775739,-0.002659823866359818,5.312335241599089e-06,0.006619306117128782,0.000283255666340697
1110,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,avg_tornado_scale,PerCapitaIncome,0.06042652682382699,0.04067465632259702,0.0028296631416502064,0.00018488075931162828,0.015145797217637922,-1.9327062407844964e-06
1111,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,avg_tornado_scale,GDP_per_capita,0.060699948392065606,0.04036457949631736,0.0014268606612704048,0.0001831481771290992,0.014895425039441697,-2.6294835487339947
1112,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,avg_tornado_scale,heat_death,0.060816841693108414,0.04133696720058791,0.0020689579304884005,0.0001596615532410448,0.016441898424982077,-0.001260204743846512
1113,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,avg_tornado_scale,winter_storm_count,0.06142967237606756,0.04545452888962259,0.0017684449673196548,9.135422110684513e-05,0.014683976545925613,0.0002849854255600203
1114,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,PerCapitaIncome,GDP_per_capita,0.06082504404995881,0.040868936074230935,-0.0004582193485101018,0.00017863969695324235,6.819496332561079e-06,-8.777514613820621
1115,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,PerCapitaIncome,heat_death,0.06113601490172138,0.042851116484019416,-0.003230812929573097,0.00019774435366804577,-2.9687373526745644e-06,-0.001543862275130262
1116,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,PerCapitaIncome,winter_storm_count,0.06160014236962352,0.04687798330866955,-0.0021370729645842947,0.00012120770256775569,-2.3188417373098788e-06,0.00029813156298608417
1117,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,GDP_per_capita,heat_death,0.06153631687041794,0.04245647860821609,-0.005095801665478845,0.000192090983418966,-3.658163134022222,-0.0016494227259293203
1118,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,GDP_per_capita,winter_storm_count,0.06185156016614124,0.04646926668585679,-0.003328512171774568,0.00011824592577706263,-2.833731729122086,0.0002948276705993719
1119,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_count,heat_death,winter_storm_count,0.0616572327766558,0.04698544409840495,-0.001652487067815273,0.00010542340186254481,-0.001022395708438836,0.00026629195171556404
1120,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,avg_tornado_scale,PerCapitaIncome,0.06092524180722414,0.0400037133596746,0.0016224390831518442,0.00794363280016153,0.014789309635350427,-1.9424655782260086e-06
1121,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,avg_tornado_scale,GDP_per_capita,0.061197537519193324,0.03968570133575784,0.00018989548355311642,0.007905966240114672,0.01453269904627655,-2.633565100199639
1122,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,avg_tornado_scale,heat_death,0.06141813977800381,0.0404202118651779,-0.0006100088581391286,0.00799411630920801,0.015661894551340996,-0.0013630224191985016
1123,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,avg_tornado_scale,winter_storm_count,0.06189511212298071,0.04415766525365512,-0.0015948817461438071,0.0063934290142881696,0.013654197907747984,0.00027699411682094877
1124,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,PerCapitaIncome,GDP_per_capita,0.061326208699563955,0.04013454367873375,-0.0017867987763054724,0.007837111458684182,6.747441793169505e-06,-8.71701027074626
1125,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,PerCapitaIncome,heat_death,0.06179050171721978,0.042027048312902264,-0.005342634971174059,0.00885584215720076,-3.057132608332564e-06,-0.0016696505661320785
1126,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,PerCapitaIncome,winter_storm_count,0.062105134533447015,0.04568102095551489,-0.004920206262364914,0.006961977272764447,-2.368147655053135e-06,0.0002930586320903476
1127,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,GDP_per_capita,heat_death,0.06219715100566581,0.041576743813071686,-0.007380915465799225,0.008778162547593492,-3.735698303033082,-0.0017731894946395868
1128,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,GDP_per_capita,winter_storm_count,0.06235225359457963,0.045248010109441426,-0.006146937008179016,0.0068969072428211415,-2.8599107546621507,0.0002893044493116046
1129,Fixed effect,tropical_storm_death,tropical_storm_dummy,flood_death,heat_death,winter_storm_count,0.06222169836825231,0.04550383690200152,-0.005372073145721781,0.007092867539799422,-0.0011163535927853018,0.00025522693950760523
1130,Fixed effect,tropical_storm_death,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,GDP_per_capita,0.06078868267374116,0.041074786559757,0.00808895539137383,0.019045308068707183,8.147033478223484e-06,-9.694774272287239
1131,Fixed effect,tropical_storm_death,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,heat_death,0.06094960573464958,0.043662884965595554,0.00644919123864271,0.01674757154050973,-2.5631811388837474e-06,-0.001532899253971979
1132,Fixed effect,tropical_storm_death,tropical_storm_dummy,avg_tornado_scale,PerCapitaIncome,winter_storm_count,0.061617145555602826,0.04716315804596787,0.003600431364372656,0.014183847844205344,-2.05032285039874e-06,0.0003112906473824281
1133,Fixed effect,tropical_storm_death,tropical_storm_dummy,avg_tornado_scale,GDP_per_capita,heat_death,0.06136202668303126,0.04328958979069005,0.004254128901834864,0.01638428843151278,-3.410178732240231,-0.0016495967363236827
